wbid,R1 rpm,R2 rpm,R3 rpm
WBGene00007354,3.725662256840869,9.271456495145799,5.781114453512902
WBGene00007355,27.36033219867513,18.435105356627112,24.776204800769584
WBGene00007356,0.0,0.10780763366448604,0.0
WBGene00007357,0.5821347276313857,0.43123053465794414,0.0
WBGene00007358,0.2328538910525543,0.6468458019869162,0.1651746986717972
WBGene00007359,0.0,0.10780763366448604,0.0
WBGene00007360,0.0,0.0,0.0
WBGene00007361,0.11642694552627715,0.10780763366448604,0.0
WBGene00007362,7.102043677102906,1.0780763366448602,6.772162645543686
WBGene00007363,0.5821347276313857,0.3234229009934581,1.1562228907025804
WBGene00007364,0.0,0.21561526732897207,0.0
WBGene00007365,1.5135502918416028,0.9702687029803743,1.6517469867179722
WBGene00007366,0.4657077821051086,0.10780763366448604,0.0
WBGene00007367,0.34928083657883147,0.0,0.3303493973435944
WBGene00007368,0.4657077821051086,0.6468458019869162,0.1651746986717972
WBGene00007369,0.0,0.0,0.3303493973435944
WBGene00007370,0.2328538910525543,0.10780763366448604,0.1651746986717972
WBGene00007372,3.3763814202620375,3.0186137426056088,3.7990180694513356
WBGene00007373,0.0,0.0,0.0
WBGene00007374,0.34928083657883147,0.0,0.0
WBGene00007375,0.0,0.0,0.0
WBGene00007376,18.744738229730622,17.788259554640195,18.995090347256678
WBGene00007377,0.11642694552627715,0.10780763366448604,0.1651746986717972
WBGene00007378,1.1642694552627715,0.7546534356514023,3.799018069451336
WBGene00007379,0.11642694552627715,0.0,0.0
WBGene00007380,0.0,0.7546534356514023,0.0
WBGene00007381,1.5135502918416028,1.1858839703093462,0.8258734933589861
WBGene00007382,0.4657077821051086,0.7546534356514023,0.6606987946871888
WBGene00007383,0.0,0.8624610693158883,0.0
WBGene00007384,0.5821347276313857,1.0780763366448602,0.1651746986717972
WBGene00007385,30.154578891305782,21.99275726755515,27.41899997951834
WBGene00007386,32.13383696525249,25.981639713141135,29.5662710622517
WBGene00007387,8.266313132365678,6.25284275254019,6.441813248200091
WBGene00007388,1.9792580739467116,2.1561526732897205,3.138319274764147
WBGene00007389,0.0,0.0,0.1651746986717972
WBGene00007390,4.307796984472255,2.479575574283179,3.964192768123133
WBGene00007391,2.328538910525543,1.8327297722962625,2.1472710827333636
WBGene00007392,0.11642694552627715,0.7546534356514023,0.3303493973435944
WBGene00007393,0.2328538910525543,0.10780763366448604,0.3303493973435944
WBGene00007394,0.6985616731576629,1.2936916039738324,1.1562228907025804
WBGene00007395,0.34928083657883147,0.43123053465794414,2.6427951787487554
WBGene00007396,0.11642694552627715,0.0,0.3303493973435944
WBGene00007397,0.0,0.0,0.1651746986717972
WBGene00007398,0.0,0.10780763366448604,0.0
WBGene00007399,0.0,0.10780763366448604,0.1651746986717972
WBGene00007400,10.944132879470052,7.223111455520565,10.406006016323223
WBGene00007401,0.0,0.0,0.8258734933589861
WBGene00007402,0.11642694552627715,0.3234229009934581,1.1562228907025804
WBGene00007403,15.601210700521138,9.81049466346823,15.030897579133548
WBGene00007404,0.0,0.10780763366448604,0.0
