wbid,R1 rpm,R2 rpm,R3 rpm,mean
WBGene00006048,3.725662256840869,5.498189316888788,4.12936746679493,4.4510730135081955
WBGene00006050,4.657077821051086,10.34953283179066,3.7990180694513356,6.268542907431026
WBGene00006051,3.376381420262037,6.2528427525401895,2.97314457609235,4.200789582964859
WBGene00006052,5.821347276313858,4.420112980243927,3.4686686721077415,4.570042976221843
WBGene00006059,10.012717315259835,6.25284275254019,12.388102400384792,9.551220822728272
WBGene00006061,12.923390953416764,7.546534356514023,8.919433728277049,9.796453012735945
WBGene00006062,5.472066439735026,3.773267178257011,3.4686686721077415,4.238000763366593
WBGene00006307,48.899317121036404,40.42786262418226,46.08374092943143,45.1369735582167
WBGene00006311,113.86555272469904,82.14941685233836,90.35056017347307,95.45517658350349
WBGene00006314,11.991975389206546,0.0,7.598036138902672,6.530003842703073
WBGene00006315,89.99802889181224,141.44361536780568,119.09095774236579,116.84420066732791
WBGene00006316,9.081301751049617,0.10780763366448604,0.1651746986717972,3.1180946944619663
WBGene00006324,57.51491108998091,32.234482465681324,49.55240960153917,46.4339343857338
WBGene00006330,0.0,7.223111455520565,0.3303493973435944,2.517820284288053
WBGene00006338,6.869189786050352,6.899688554527106,0.0,4.58962611352582
WBGene00006344,78.70461517576335,108.45447946647295,61.94051200192395,83.03320221472008
WBGene00006349,32.01741001972621,18.650720623956083,26.262777088815756,25.643635910832685
WBGene00006351,6.403482003945244,4.096690079250469,6.276638549528294,5.592270210908002
WBGene00006352,52.74140632340355,27.49094658444394,36.17325900912359,38.80187063899036
WBGene00006359,78.82104212128964,47.75878171336731,56.32457224708285,60.968132027246604
WBGene00006369,5.006358657629917,2.802998475276637,4.790066261482119,4.199807798129558
WBGene00006373,23.63466994183426,15.416491614021503,19.986138539287463,19.67910003171441
WBGene00006374,18.977592120783175,12.397877871415893,12.38810240038479,14.58785746419462
WBGene00006375,37.25662256840869,21.669334366561692,40.46780117459031,33.131252703186895
WBGene00006376,12.457683171311656,11.104186267442062,13.709499989759168,12.423789809504294
WBGene00006377,11.87554844368027,7.8699572575074805,10.901530112338616,10.215678604508788
WBGene00006379,40.74943093419701,32.98913590133273,37.990180694513356,37.242915843347696
WBGene00006381,107.11278988417499,76.32780463445611,101.58243968315529,95.00767806726212
WBGene00006382,61.82270807445316,35.684326742944876,51.36933128692893,49.62545536810899
WBGene00006383,116.42694552627715,70.50619241657387,97.61824691503215,94.85046161929439
WBGene00006384,5.006358657629917,5.282574049559816,2.9731445760923494,4.420692427760694
WBGene00006385,23.401816050781708,21.345911465568232,20.15131323795926,21.63301358476973
WBGene00006386,39.119453696829126,19.728796960600945,30.72249395295428,29.85691487012812
WBGene00006387,20.607569358151057,12.505685505080379,18.33439155256949,17.14921547193364
WBGene00006389,7.567751459208015,4.959151148566358,5.285590357497511,5.9374976550906275
WBGene00006390,12.806964007890485,9.594879396139257,9.580132522964238,10.660658642331326
WBGene00006391,34.811656712356864,19.944412227929917,28.905572267564512,27.88721373595043
WBGene00006392,46.68720515603714,25.873832079476646,27.253825280846538,33.271620838786774
WBGene00006394,7.102043677102905,7.546534356514023,5.781114453512902,6.809897495709944
WBGene00006395,18.279030447625512,10.34953283179066,14.039849387102763,14.222804222172977
WBGene00006396,7.33489756815546,5.066958782230843,6.772162645543686,6.391339665309997
WBGene00006397,7.218470622629183,5.6059969505532745,8.093560234918064,6.972675936033506
WBGene00006402,23.401816050781708,9.487071762474772,16.187120469836128,16.358669427697535
WBGene00006405,93.84011809417939,61.66596645608601,79.44903006113445,78.31837153713327
WBGene00006406,55.5356530160342,33.52817406965516,47.73548791614939,45.59977166727958
WBGene00006407,1.0478425097364943,0.7546534356514023,10.73635541366682,4.179617119684905
WBGene00006414,51.22785603156194,38.81074811921498,47.239963820134,45.75952265697031
WBGene00006415,21.65541186788755,10.996378633777574,15.691596373820733,16.11446229182862
WBGene00006428,2.0956850194729886,1.1858839703093464,5.1204156588257135,2.8006615495360165
WBGene00006430,42.72868900814371,23.286448871528982,22.463759019364417,29.49296563301237
WBGene00006432,4.889931712103641,4.204497712914955,6.606987946871888,5.233805790630162
WBGene00006433,14.786222081837197,9.271456495145799,12.553277099056588,12.203651892013193
WBGene00006434,45.173654864195534,44.52455270343273,38.81605418787234,42.838087251833535
WBGene00006436,21.888265758940104,14.554030544705615,36.17325900912358,24.205185104256433
WBGene00006437,71.95185233523927,47.21974354504488,57.15044574044184,58.774013873575335
WBGene00006439,177.6675188730989,112.22774664472996,121.56857822244274,137.15461458009054
WBGene00006440,101.29144260786111,70.93742295123181,80.10972885582166,84.11286480497152
WBGene00006442,35.85949922209336,22.100564901219638,26.59312648615935,28.184396869824116
WBGene00006443,21.538984922361273,12.721300772409352,14.700548181789951,16.320277958853524
WBGene00006446,40.98228482524956,24.6879481091673,31.21801804896967,32.29608366112884
WBGene00006447,17.347614883415297,9.163648861481313,10.075656618979629,12.19564012129208
WBGene00006448,10.24557120631239,7.223111455520565,8.093560234918064,8.52074763225034
WBGene00006449,0.4657077821051086,5.929419851546732,4.294542165466727,3.5632232663728565
WBGene00006450,41.91370038945978,26.628485515128048,33.69563852904663,34.079274811211484
WBGene00006460,42.61226206261743,23.825487039851414,34.686686721077415,33.708145274515424
WBGene00006463,27.942466926306516,15.093068713028046,19.325439744600274,20.786991794644944
WBGene00006465,30.620286673410888,14.769645812034588,18.33439155256949,21.24144134600499
WBGene00006466,8.732020914470787,3.665459544592525,5.615939754841105,6.004473404634806
WBGene00006470,5.239212548682472,5.71380458421776,7.763210837574469,6.2387426568249005
WBGene00006472,6.519908949471521,3.557651910928039,7.432861440230875,5.836807433543478
WBGene00006473,37.02376867735613,26.305062614134595,25.93242769147216,29.753752994320962
WBGene00006474,23.75109688736054,13.583761841725241,20.481662635302854,19.272173788129546
WBGene00006478,7.567751459208015,3.234229009934581,4.12936746679493,4.977115978645842
WBGene00006481,26.428916634464912,14.014992376383184,21.803060224677232,20.74898974517511
WBGene00006483,32.01741001972621,18.21949008929814,27.41899997951834,25.88530002951423
WBGene00006484,6.054201167366411,7.977764891171967,3.9641927681231333,5.99871960888717
WBGene00006489,51.22785603156194,30.18613742605609,37.65983129716977,39.6912749182626
WBGene00006490,33.99666809367292,23.07083360420001,26.09760239014396,27.721701362672302
WBGene00006491,7.102043677102906,6.468458019869162,5.285590357497511,6.285364018156527
WBGene00006492,12.923390953416764,6.899688554527106,8.423909632261658,9.415663046735176
WBGene00006493,3.725662256840869,3.449844277263553,5.9462891521847,4.373931895429707
WBGene00006496,5.472066439735026,5.282574049559816,5.1204156588257135,5.291685382706852
WBGene00006497,116.89265330838225,79.23861074339725,116.11781316627344,104.08302573935099
WBGene00006498,12.69053706236421,9.48707176247477,17.343343360538707,13.17365072845923
WBGene00006499,84.0602546699721,60.58789011944115,77.79728307441648,74.1484759546099
WBGene00006503,7.567751459208015,5.6059969505532745,5.615939754841105,6.2632293882007986
WBGene00006504,13.156244844469317,12.505685505080379,14.039849387102763,13.233926578884152
WBGene00006508,11.293413716048883,9.379264128810284,7.267686741559077,9.313454862139414
WBGene00006510,33.647387257094096,21.992757267555152,25.27172889678497,26.97062447381141
WBGene00006512,40.63300398867072,22.963025970535526,29.070746966236307,30.888925641814183
WBGene00006514,28.291747762885347,28.029984752766367,31.052843350297877,29.124858621983197
WBGene00006515,9.197728696575895,5.71380458421776,9.41495782429244,8.108830368362032
WBGene00006516,48.66646322998385,30.832983228043005,36.999132502482574,38.83285965350314
WBGene00006518,21.65541186788755,12.50568550508038,22.46375901936442,18.874952130777448
WBGene00006519,7.218470622629183,4.312305346579441,8.093560234918064,6.541445401375562
WBGene00006523,99.31218453391442,62.63623515906639,86.38636740534994,82.77826236611024
WBGene00006526,10.361998151838666,15.200876346692532,15.691596373820735,13.751490290783977
WBGene00006527,6.17062811289269,4.851343514901871,4.624891562810322,5.215621063534961
WBGene00006528,106.41422821101732,66.30169470365891,91.67195776284746,88.12929355917457
WBGene00006529,298.16940749279576,202.2471207545758,231.9052769352033,244.1072683941916
WBGene00006536,405.28219737697077,259.2773589630889,309.86773470829155,324.80909701611705
WBGene00006537,250.90006760912723,150.71507186295148,186.64740949913084,196.0875163237365
WBGene00006540,18.04617655657296,11.858839703093464,17.012993963195115,15.639336740953846
WBGene00006541,15.368356809468585,10.34953283179066,27.584174678190134,17.767354773149794
WBGene00006542,14.32051429973209,13.907184742718698,14.039849387102763,14.089182809851183
WBGene00006562,59.49416916392762,31.695444297358897,43.110596353339076,44.7667366048752
WBGene00006563,15.135502918416028,9.055841227816828,14.700548181789951,12.963964109340935
WBGene00006565,272.5554794770148,174.97178943746084,230.5838793458289,226.0370494201015
WBGene00006566,14.553368190784644,9.271456495145799,13.213975893743777,12.346266859891408
WBGene00006567,23.75109688736054,17.68045192097571,21.803060224677232,21.078203011004494
WBGene00006568,11.87554844368027,6.037227485211218,8.754259029605253,8.889011652832247
WBGene00006571,111.30415992312095,83.98214662463462,89.52468668011409,94.9369977426232
WBGene00006573,4.191370038945978,3.881074811921497,5.1204156588257135,4.3976201698977295
WBGene00006577,24.56608550604448,16.925798485324307,25.602078294128567,22.364654095165786
WBGene00006579,62.288415856558274,33.096943534997216,43.440945750682666,46.275435047412714
WBGene00006587,4.5406508755248085,4.420112980243927,7.598036138902672,5.519599998223803
WBGene00006590,41.7972734439335,28.784638188417773,39.311578283887734,36.631163305413004
WBGene00006592,8.149886186839401,8.19338015850094,10.07565661897963,8.806307654773322
WBGene00006593,43.3108237357751,22.208372534884123,27.914524075533727,31.144573448730984
WBGene00006594,12.574110116837932,11.858839703093464,14.205024085774559,12.879324635235319
WBGene00006595,60.07630389155901,36.331172544931796,52.360379478959715,49.58928530515018
WBGene00006596,29.10673638156929,18.650720623956083,23.785156608738795,23.84753787142139
WBGene00006601,8.266313132365678,5.17476641589533,10.07565661897963,7.838912055746879
WBGene00006603,5.821347276313857,4.096690079250469,6.111463850856497,5.343167068806942
WBGene00006604,47.96790155682619,33.52817406965516,41.293674667949304,40.929916764810216
WBGene00006605,24.798939397097033,17.357029019982253,24.94137949944138,22.36578263884022
WBGene00006607,23.75109688736054,22.747410703206555,25.106554198113177,23.86835392956009
WBGene00006608,7.917032295786846,13.691569475389727,11.23187950968221,10.946827093619595
WBGene00006613,34.1130950391992,27.27533131711497,33.69563852904663,31.69468829512027
WBGene00006616,9.779863424207281,5.8216122178822465,9.084608426948847,8.22869468967946
WBGene00006617,75.9103684831327,54.442855000565444,60.45393971387777,63.6023877325253
WBGene00006618,5.239212548682471,2.695190841612151,5.615939754841105,4.516781048378576
WBGene00006619,17.813322665520403,11.858839703093462,14.535373483118155,14.735845283910672
WBGene00006626,150.65646751100263,86.4617221989178,103.72971076588865,113.6159668252697
WBGene00006638,18.744738229730622,12.182262604086922,14.370198784446359,15.099066539421301
WBGene00006647,121.66615807495961,80.42449471370658,111.16257220611952,104.41774166492858
WBGene00006648,20.258288521572226,11.319801534771033,11.066704811010414,14.214931622451223
WBGene00006673,0.5821347276313857,6.145035118875704,14.700548181789951,7.1425726760990145
WBGene00006697,47.735047665773635,37.948287049899086,45.753391532087825,43.81224208258684
WBGene00006698,67.17834756866192,46.357282475728994,52.69072887630331,55.40878630689807
WBGene00006699,141.2258849233742,97.35029319903089,121.56857822244275,120.04825211494928
WBGene00006700,28.757455544990457,19.728796960600945,23.12445781405161,23.870236773214334
WBGene00006701,9.081301751049619,8.085572524836453,10.07565661897963,9.080843631621901
WBGene00006702,17.23118793788902,8.516803059494396,8.25873493358986,11.335575310324424
WBGene00006703,20.141861576045947,15.416491614021504,18.664740949913085,18.074364713326844
WBGene00006704,40.400150097618166,28.784638188417773,33.69563852904663,34.293475605027524
WBGene00006706,52.27569854129844,26.520677881463566,41.6240240652929,40.1401334960183
WBGene00006707,42.14655428051233,27.16752368345048,33.03493973435944,34.11633923277409
WBGene00006708,42.030127334986055,27.598754218108425,40.13745177724672,36.588777776780404
WBGene00006709,4.540650875524809,3.342036643599067,5.450765056169308,4.444484191764395
WBGene00006710,16.99833404683646,9.81049466346823,11.727403605697603,12.845410772000767
WBGene00006711,10.129144260786113,6.360650386204676,7.598036138902671,8.029276928631154
WBGene00006712,0.6985616731576629,0.9702687029803743,7.432861440230875,3.033897272122971
WBGene00006713,26.312489688938637,15.847722148679447,18.499566251241287,20.21992602961979
WBGene00006714,6.403482003945243,4.096690079250469,6.276638549528294,5.592270210908001
WBGene00006715,16.532626264731356,13.799377109054213,13.213975893743777,14.515326422509782
WBGene00006719,0.5821347276313857,5.929419851546732,2.477620480076958,2.996391686418358
WBGene00006720,19.326872957362006,15.632106881350474,19.65578914194387,18.204922993552117
WBGene00006722,11.87554844368027,8.193380158500938,10.406006016323223,10.158311539501478
WBGene00006724,19.792580739467116,13.260338940731781,14.535373483118155,15.862764387772351
WBGene00006725,60.89129251024295,38.05609468356357,42.61507225732368,47.18748648371007
WBGene00006727,316.4484379404213,197.07235433868047,259.819801010737,257.7801977632796
WBGene00006728,152.17001780284423,74.92630539681778,106.70285534198099,111.26639284721433
WBGene00006729,9.896290369733558,6.360650386204676,8.423909632261658,8.226950129399965
WBGene00006730,12.108402334732824,8.840225960487855,8.754259029605253,9.900962441608643
WBGene00006732,8.732020914470786,4.312305346579441,7.10251204288728,6.715612767979169
WBGene00006733,47.036485992615965,29.862714525062632,36.999132502482574,37.96611100672039
WBGene00006734,98.38076896970419,60.80350538677013,78.12763247176008,79.1039689427448
WBGene00006735,24.915366342623308,14.769645812034586,21.30753612866184,20.330849427773245
WBGene00006736,54.371383560771434,43.44647636678788,55.663873452395656,51.16057779331832
WBGene00006737,96.86721867786258,65.33142600067853,79.11868066379087,80.43910844744399
WBGene00006738,7.684178404734292,2.910806108941123,6.937337344215482,5.844107285963632
WBGene00006739,54.95351828840282,34.39063513897105,43.110596353339076,44.15158326023765
WBGene00006740,48.20075544787874,36.54678781226076,42.61507225732368,42.454205172487725
WBGene00006745,46.920059047089694,49.807126752992545,24.94137949944138,40.55618843317454
WBGene00006750,6.17062811289269,5.17476641589533,6.111463850856497,5.818952793214838
WBGene00006751,20.95685019472989,12.613493138744866,16.51746986717972,16.695937733551492
WBGene00006754,19.210446011835728,20.267835128923373,29.731445760923496,23.069908967227533
WBGene00006755,46.920059047089694,26.95190841612151,35.3473855157646,36.406450992991935
WBGene00006759,31.31884834656855,23.502064138857953,48.72653610818018,34.515816197868894
WBGene00006763,25.613928015780974,20.160027495258888,21.803060224677232,22.525671911905693
WBGene00006764,3.8420892023671462,3.234229009934581,6.772162645543686,4.616160285948471
WBGene00006768,70.67115593445024,52.07108705994675,64.41813248200091,62.38679182546597
WBGene00006769,10.59485204289122,11.535416802100006,8.423909632261658,10.184726159084295
WBGene00006770,16.76548015578391,13.691569475389727,12.057753003041196,14.17160087807161
WBGene00006771,16.2997723736788,9.81049466346823,16.352295168507926,14.154187401884984
WBGene00006773,27.36033219867513,18.75852825762057,22.298584320692626,22.805814925662776
WBGene00006776,56.5834955257707,30.832983228043005,44.266819244041656,43.89443266595179
WBGene00006780,10.129144260786113,11.10418626744206,11.8925783043694,11.041969610865857
WBGene00006781,32.94882558393643,17.89606718830468,24.611030102097786,25.151974291446297
WBGene00006784,5.5884933852613035,3.8810748119214975,4.12936746679493,4.532978554659244
WBGene00006785,27.47675914420141,11.104186267442062,18.995090347256678,19.192011919633384
WBGene00006786,7.917032295786846,5.17476641589533,5.781114453512902,6.290971055065026
WBGene00006787,13.854806517626981,10.34953283179066,23.619981910067004,15.941440419828217
WBGene00006789,56.350641634718144,33.42036643599067,93.48887944823723,61.086629172982015
WBGene00006791,19.210446011835728,9.379264128810284,10.736355413666818,13.108688518104278
WBGene00006793,39.119453696829126,19.944412227929917,26.42795178748755,28.497272570748862
WBGene00006794,70.08902120681884,39.3497862875374,45.09269273740064,51.51050007725229
WBGene00006795,28.5246016539379,15.739914515014961,16.352295168507926,20.205603779153595
WBGene00006796,8.499167023418233,7.007496188191592,7.598036138902672,7.701566450170833
WBGene00006801,10.478425097364944,9.918302297132715,14.535373483118153,11.644033625871936
WBGene00006802,9.663436478681003,5.390381683224302,5.1204156588257135,6.724744606910339
WBGene00006803,14.087660408679536,9.918302297132715,18.169216853897694,14.058393186569981
WBGene00006804,54.72066439735026,35.03748094095796,40.302626475918515,43.353590604742244
WBGene00006805,7.33489756815546,7.546534356514023,9.414957824292442,8.098796582987308
WBGene00006808,23.518242996307983,13.260338940731781,22.133409622020828,19.637330519686863
WBGene00006816,11.060559824996329,6.576265653533648,10.240831317651427,9.292552265393802
WBGene00006817,342.5280737383074,214.86061389332065,269.39993353370124,275.59620705510974
WBGene00006819,3.609235311314592,2.479575574283179,7.10251204288728,4.39710764282835
WBGene00006820,19.443299902888285,12.721300772409352,31.713542144985066,21.292714273427567
WBGene00006823,17.813322665520403,7.762149623842995,9.745307221636036,11.773593170333143
WBGene00006829,28.29174776288535,17.249221386317764,27.914524075533727,24.485164408245613
WBGene00006833,26.428916634464912,13.799377109054213,22.95928311537981,21.06252561963298
WBGene00006836,5.937774221840135,6.145035118875704,11.397054208354007,7.826621183023282
WBGene00006840,174.05828356178435,120.20551153590193,110.00634931541694,134.75671480436776
WBGene00006856,45.173654864195534,30.617367960714034,41.128499969277506,38.97317426472902
WBGene00006868,32.599544747357605,18.866335891285054,22.298584320692623,24.588154986445094
WBGene00006876,114.680541343383,74.71069012948882,103.72971076588865,97.70698074625348
WBGene00006888,182.79030447625513,114.06047641702622,133.79150592415573,143.5474289391457
WBGene00006889,21.888265758940104,12.82910840607384,17.6736927578823,17.463688974298748
WBGene00006910,12.574110116837932,9.055841227816828,11.23187950968221,10.953943618112325
WBGene00006911,35.85949922209336,20.160027495258888,32.374240939672255,29.46458921900817
WBGene00006912,14.902649027363475,13.907184742718698,13.874674688430964,14.228169486171046
WBGene00006913,18.8611651752569,10.996378633777576,16.51746986717972,15.458337892071398
WBGene00006915,13.156244844469319,8.301187792165425,14.039849387102763,11.832427341245834
WBGene00006916,41.33156566182839,23.286448871528982,32.86976503568765,32.49592652301501
WBGene00006917,19.90900768499339,11.319801534771033,21.803060224677232,17.677289814813886
WBGene00006918,11.87554844368027,5.498189316888787,9.414957824292442,8.929565194953833
WBGene00006919,8.848447859997064,7.8699572575074805,12.388102400384792,9.702169172629779
WBGene00006920,19.67615379394084,11.643224435764491,14.039849387102763,15.119742538936032
WBGene00006921,10.24557120631239,7.546534356514023,10.736355413666818,9.50948699216441
WBGene00006924,197.69295350361858,119.01962756559257,129.6621384573608,148.791573175524
WBGene00006925,1110.3637794841052,405.5723178457965,920.6837703965977,812.2066225754998
WBGene00006926,2830.2226187982715,1065.355035872451,2281.723287452207,2059.100314040976
WBGene00006927,1317.8365964119312,484.48750568820026,1188.266782244909,996.8636281150135
WBGene00006928,698.212392321084,266.93170095326747,595.6199634105008,520.2546855616174
WBGene00006929,4013.8189470184047,1544.020929342769,3173.831834978583,2910.5572371132525
WBGene00006930,2443.4523057599786,1001.4251091094108,2208.716070639272,1884.5311618362205
WBGene00006931,24.68251245157076,16.81799085165982,19.490614443272072,20.330372582167552
WBGene00006932,50.64572130393056,34.17501987164207,38.65087948920055,41.157206888257726
WBGene00006933,46.803632101563416,31.156406129036462,46.41409032677502,41.4580428524583
WBGene00006934,42.72868900814372,32.98913590133273,39.972277078574926,38.563367329350456
WBGene00006935,26.54534357999119,17.68045192097571,21.96823492334903,22.064676808105308
WBGene00006936,95.8193761681261,67.27196340663929,74.32861440230874,79.1399846590247
WBGene00006937,20.258288521572226,15.524299247685988,17.6736927578823,17.818760175713503
WBGene00006940,68.69189786050352,44.52455270343273,60.949463809893174,58.05530479127648
WBGene00006941,108.74276712154287,60.04885195111872,89.0291625840987,85.94026055225343
WBGene00006943,129.3503364796939,85.06022296127948,110.33669871276052,108.24908605124465
WBGene00006944,35.04451060340942,25.550409178483193,31.052843350297874,30.54925437739683
WBGene00006945,16.532626264731356,7.438726722849536,13.70949998975917,12.560284325780023
WBGene00006946,13.156244844469317,8.301187792165425,11.562228907025805,11.006553847886849
WBGene00006957,46.803632101563416,27.16752368345048,32.374240939672255,35.44846557489538
WBGene00006958,23.75109688736054,11.535416802100006,14.700548181789951,16.6623539570835
WBGene00006959,33.88024114814665,21.99275726755515,38.32053009185695,31.397842835852916
WBGene00006961,63.6855392028736,37.19363361424768,55.49869875372386,52.12595719028172
WBGene00006963,14.553368190784644,9.163648861481313,16.187120469836128,13.30137917403403
WBGene00006964,188.61165175256897,128.29108406073837,157.08113843687914,157.99462475006217
WBGene00006967,45.29008180972181,36.22336491126731,63.92260838598552,48.47868503565821
WBGene00006968,23.401816050781708,12.397877871415893,20.151313237959258,18.650335720052286
WBGene00006974,188.96093258914783,123.87097108049446,165.1746986717972,159.33553411381317
WBGene00006975,46.68720515603714,28.784638188417773,34.68668672107741,36.71951002184411
WBGene00006976,15.13550291841603,13.799377109054213,13.874674688430964,14.269851571967068
WBGene00006977,43.194396790248824,27.275331317114965,33.860813227718424,34.776847111694074
WBGene00006982,11.526267607101438,10.133917564461687,13.048801195071979,11.569662122211701
WBGene00006988,42.495835117091154,26.30506261413459,32.20906624100046,33.669987990742065
WBGene00006993,75.67751459208014,56.38339240652619,66.89575296207788,66.31888665356139
WBGene00006994,225.05328570229375,161.2802199620711,192.92404804865913,193.08585123767466
WBGene00006996,84.0602546699721,57.03023820851311,67.06092766074967,69.38380684641163
WBGene00006997,83.24526605128817,54.442855000565444,73.83309030629336,70.50707045271565
WBGene00006999,5.355639494208749,4.09669007925047,3.964192768123133,4.472174113860784
WBGene00007000,37.14019562288241,25.87383207947665,34.19116262506202,32.40173010914036
WBGene00007001,18.744738229730622,9.594879396139257,17.343343360538707,15.227653662136197
WBGene00007008,54.95351828840282,32.450097733010296,44.76234334005704,44.05531978715672
WBGene00007009,136.80166099337566,90.34279701083929,129.6621384573608,118.93553215385857
WBGene00007010,36.20878005867219,26.736293148792537,30.88766865162608,31.277580619696938
WBGene00007012,39.93444231551306,25.01137101016076,29.896620459595297,31.61414459508971
WBGene00007013,16.765480155783912,12.182262604086922,13.709499989759168,14.219080916543334
WBGene00007014,6.985616731576629,4.743535881237386,6.606987946871889,6.112046853228635
WBGene00007015,13.272671789995595,8.301187792165425,11.727403605697603,11.10042106261954
WBGene00007016,66.59621284103054,41.937169495485065,52.360379478959715,53.631253938491774
WBGene00007017,64.84980865813637,48.190012248025255,53.84695176700589,55.62892422438917
WBGene00007018,12.341256225785378,6.684073287198134,6.441813248200091,8.4890475870612
WBGene00007019,6.17062811289269,4.743535881237386,5.1204156588257135,5.344859884318596
WBGene00007020,5.355639494208749,3.557651910928039,3.9641927681231333,4.292494724419973
WBGene00007021,6.054201167366412,4.420112980243927,4.624891562810322,5.0330685701402205
WBGene00007022,5.006358657629917,1.6171145049672906,6.772162645543686,4.465211936046964
WBGene00007023,26.19606274341236,18.866335891285054,23.289632512723408,22.78401038247361
WBGene00007024,50.9950021405094,28.029984752766367,43.27577105201087,40.76691931509554
WBGene00007025,32.5995447473576,16.60237558433085,26.923475883502945,25.375132071730462
WBGene00007027,136.10309932021798,77.08245807010752,93.15853005089363,102.11469581373971
WBGene00007028,236.69598025492144,143.16853750643745,201.67830707826437,193.84760827987444
WBGene00007029,31.551702237621107,24.903563376496272,30.88766865162608,29.114311421914483
WBGene00007030,75.56108764655387,46.357282475729,61.77533730325216,61.23123580851168
WBGene00007042,115.96123774417204,62.09719699074395,74.65896379965233,84.2391328448561
WBGene00007043,7.451324513681738,4.312305346579441,5.781114453512902,5.84824810459136
WBGene00007045,7.6841784047342925,4.527920613908414,6.111463850856497,6.107854289833068
WBGene00007048,139.1301999039012,93.57702602077387,131.97458423876597,121.56060338781367
WBGene00007050,128.7682017520625,93.36141075344491,121.56857822244274,114.56606357598339
WBGene00007053,23.75109688736054,16.925798485324307,21.637885526005434,20.77159363289676
WBGene00007054,25.963208852359806,15.632106881350474,16.352295168507926,19.3158703007394
WBGene00007062,5.355639494208749,3.665459544592525,4.624891562810322,4.548663533870532
WBGene00007065,5.355639494208749,5.71380458421776,4.790066261482119,5.2865034466362095
WBGene00007075,7.917032295786846,8.19338015850094,8.093560234918064,8.06799089640195
WBGene00007076,3.2599544747357605,3.773267178257011,5.781114453512902,4.2714453688352245
WBGene00007080,2.44496585605182,5.605996950553274,2.312445781405161,3.4544695293367518
WBGene00007081,0.2328538910525543,5.282574049559815,1.486572288046175,2.3340000762195148
WBGene00007087,45.8722165373532,26.30506261413459,35.677734913108196,35.95167135486533
WBGene00007088,41.68084649840722,25.65821681214768,32.86976503568764,33.40294278208085
WBGene00007089,7.451324513681738,5.390381683224302,5.781114453512902,6.20760688347298
WBGene00007090,37.95518424156635,18.974143524949543,27.088650582174743,28.00599278289688
WBGene00007092,66.36335894997798,47.866589347031805,56.654921644426445,56.961623313812076
WBGene00007093,27.243905253148853,21.992757267555152,25.106554198113177,24.781072239605724
WBGene00007094,14.087660408679536,10.133917564461687,12.553277099056588,12.258285024065936
WBGene00007099,5.122785603156195,4.09669007925047,4.624891562810322,4.614789081738995
WBGene00007100,30.969567509989723,26.08944734680562,31.383192747641473,29.480735868145604
WBGene00007101,46.45435126498458,30.293945059720578,40.63297587326211,39.12709073265576
WBGene00007102,5.70492033078758,4.635728247572899,5.615939754841105,5.3188627777338615
WBGene00007105,21.77183881341383,13.152531307067296,17.012993963195115,17.31245469455875
WBGene00007106,5.937774221840135,3.5576519109280396,5.9462891521847,5.147238428317625
WBGene00007107,5.239212548682472,3.449844277263553,3.468668672107741,4.052575166017922
WBGene00007108,17.92974961104668,13.799377109054213,17.012993963195115,16.24737356109867
WBGene00007109,75.79394153760643,48.94466568367666,67.39127705809327,64.04329475979212
WBGene00007110,56.69992247129697,36.331172544931796,49.05688550552377,47.36266017391751
WBGene00007111,84.87524328865604,53.36477866392059,70.859945730201,69.69998922759254
WBGene00007113,8.266313132365678,4.635728247572899,9.084608426948847,7.328883268962475
WBGene00007118,45.173654864195534,26.844100782457023,32.04389154232866,34.68721572966041
WBGene00007120,28.87388249051673,11.751032069428977,19.325439744600274,19.98345143484866
WBGene00007122,7.33489756815546,5.066958782230843,7.10251204288728,6.501456131091195
WBGene00007124,29.572444163674394,16.49456795066636,21.30753612866184,22.458182747667532
WBGene00007125,37.95518424156635,34.60625040630001,42.284722859980086,38.28205250261548
WBGene00007133,11.060559824996329,10.457340465455145,10.901530112338616,10.806476800930028
WBGene00007135,33.29810642051527,20.483450396252348,26.758301184831147,26.846619333866254
WBGene00007137,11.87554844368027,6.145035118875704,9.910481920307832,9.310355160954602
WBGene00007143,11.293413716048883,7.223111455520565,8.423909632261658,8.980144934610369
WBGene00007144,11.87554844368027,7.546534356514023,8.919433728277049,9.447172176157114
WBGene00007145,12.923390953416764,4.743535881237385,9.910481920307832,9.192469584987327
WBGene00007150,92.09371391128522,50.77739545597292,63.92260838598552,68.93123925108122
WBGene00007153,3.25995447473576,2.371767940618693,8.423909632261658,4.685210682538703
WBGene00007159,1.2806964007890487,8.73241832682337,3.4686686721077415,4.49392779990672
WBGene00007165,83.24526605128816,49.3758962183346,81.43112644519603,71.35076290493959
WBGene00007167,15.717637646047415,8.948033594152342,15.856771072492531,13.50748077089743
WBGene00007168,40.86585787972328,26.30506261413459,36.17325900912359,34.448059834327154
WBGene00007171,24.56608550604448,10.996378633777574,21.96823492334903,19.176899687723694
WBGene00007182,1.3971233463153259,0.6468458019869162,15.36124697647714,5.801738708259794
WBGene00007184,50.29644046735173,31.803251931023382,44.43199394271345,42.17722878036285
WBGene00007185,5.70492033078758,3.449844277263553,5.285590357497511,4.813451655182881
WBGene00007186,48.20075544787874,26.412870247799077,32.20906624100046,35.60756397889276
WBGene00007187,10.24557120631239,8.73241832682337,10.406006016323223,9.794665183152993
